block_temp,block_rain,block_humidity,elevation,dist_to_water,land_cover,correction_delta
26.71,4.79,97.6,211.8,19443.2,mixed_agroforestry,-5.640000000000001
26.44,3.51,97.83,85.4,10060.3,mixed_agroforestry,-3.0199999999999996
26.73,0.03,94.71,533.6,42588.1,plantation_rubber_tea_spices,-4.710000000000001
26.13,1.12,95.58,569.3,45570.8,plantation_rubber_tea_spices,-4.939999999999998
26.3,0.81,95.34,492.2,40324.3,plantation_rubber_tea_spices,-4.510000000000002
24.98,3.18,97.78,232.0,34351.4,mixed_agroforestry,-4.150000000000002
23.07,3.27,97.64,471.9,48468.5,plantation_rubber_tea_spices,-3.240000000000002
21.17,3.78,97.98,574.4,61620.2,plantation_rubber_tea_spices,-1.0900000000000034
22.63,3.09,97.44,664.8,60922.4,plantation_rubber_tea_spices,-3.0299999999999976
24.29,3.36,97.75,390.9,43600.3,plantation_rubber_tea_spices,-4.27
22.47,3.36,97.61,458.5,55850.7,plantation_rubber_tea_spices,-0.8399999999999999
22.58,3.09,97.37,805.9,80983.5,plantation_rubber_tea_spices,-3.129999999999999
25.55,2.1,97.19,149.3,38303.4,mixed_agroforestry,-4.420000000000002
26.04,1.35,96.65,102.4,41085.1,mixed_agroforestry,-3.919999999999998
26.33,2.03,97.97,133.9,26892.7,mixed_agroforestry,-3.09
26.25,2.35,97.77,56.2,22651.4,mixed_agroforestry,-2.8299999999999983
26.27,2.26,97.89,143.4,17700.5,mixed_agroforestry,-3.870000000000001
26.31,2.1,97.93,115.9,21778.8,mixed_agroforestry,-4.359999999999999
25.18,2.61,97.44,227.1,38332.8,mixed_agroforestry,-2.7300000000000004
25.91,0.75,95.53,112.7,46637.8,mixed_agroforestry,-2.9400000000000013
24.84,0.0,94.5,180.8,48227.2,mixed_agroforestry,-3.370000000000001
25.47,0.09,94.48,183.5,51439.9,mixed_agroforestry,-3.2799999999999976
25.91,0.25,94.81,91.9,43011.8,mixed_agroforestry,-2.7300000000000004
24.72,0.0,95.31,60.2,25378.5,mixed_agroforestry,-1.2899999999999991
25.17,0.0,95.07,9.4,21573.4,mixed_agroforestry,-0.18000000000000327
25.93,0.0,96.04,14.6,27926.2,mixed_agroforestry,-1.509999999999998
25.39,0.24,92.68,5.7,31535.2,mixed_agroforestry,-0.6999999999999993
25.04,0.0,93.54,14.2,28012.1,mixed_agroforestry,-1.4100000000000001
25.51,0.62,93.2,1.5,39598.1,mixed_agroforestry,-0.9100000000000001
25.31,0.0,92.48,24.1,37515.9,mixed_agroforestry,-1.9199999999999982
25.1,0.0,92.76,1.5,32411.1,mixed_agroforestry,-0.5700000000000003
23.06,0.0,94.46,93.1,23902.6,mixed_agroforestry,1.8399999999999999
24.94,0.0,95.04,15.0,20764.6,mixed_agroforestry,-0.010000000000001563
22.66,0.0,94.21,42.1,15841.9,mixed_agroforestry,2.1000000000000014
22.28,0.0,93.93,78.6,20909.4,mixed_agroforestry,1.2799999999999976
22.03,0.0,91.44,61.0,16569.3,mixed_agroforestry,3.9299999999999997
22.44,0.0,93.95,87.9,26359.2,mixed_agroforestry,2.4299999999999997
22.79,0.0,94.13,43.3,18477.1,mixed_agroforestry,0.5
22.31,0.0,93.85,75.5,19824.1,mixed_agroforestry,-0.5499999999999972
21.95,0.0,90.45,40.3,28259.0,mixed_agroforestry,1.0399999999999991
22.25,0.0,90.24,7.1,13190.3,mixed_agroforestry,1.6900000000000013
22.12,0.0,93.95,263.8,47920.6,mixed_agroforestry,0.7300000000000004
21.98,0.0,94.07,123.7,29165.1,mixed_agroforestry,1.009999999999998
22.1,0.0,92.28,81.9,18191.4,mixed_agroforestry,1.2699999999999996
22.55,0.0,93.93,207.5,46859.5,mixed_agroforestry,1.0999999999999979
26.46,6.92,97.08,9.6,30373.0,mixed_agroforestry,0.23000000000000043
26.87,8.81,97.85,12.3,14445.9,mixed_agroforestry,-0.19000000000000128
26.58,6.64,97.71,27.9,28214.9,mixed_agroforestry,0.6000000000000014
26.3,5.66,96.92,25.7,37091.1,mixed_agroforestry,-0.4400000000000013
26.48,6.79,97.23,1.5,18918.8,mixed_agroforestry,0.7899999999999991
25.12,1.89,94.23,9.4,29436.5,mixed_agroforestry,-1.740000000000002
24.58,0.69,93.08,7.6,34016.1,mixed_agroforestry,-1.25
24.64,0.76,93.09,12.6,34694.1,mixed_agroforestry,0.48999999999999844
24.83,1.14,93.71,5.8,45839.5,mixed_agroforestry,-2.169999999999998
26.17,2.24,97.87,14.2,25223.4,mixed_agroforestry,-1.5700000000000003
26.01,2.44,97.9,1.5,28457.0,mixed_agroforestry,-0.5
26.19,1.88,97.95,1.5,16520.4,mixed_agroforestry,-1.2100000000000009
26.24,1.79,97.95,1.5,14929.2,mixed_agroforestry,1.0500000000000007
27.03,0.45,97.97,20.6,7096.8,coastal_urban,0.259999999999998
27.06,0.42,97.96,4.4,8381.9,mixed_agroforestry,-0.2799999999999976
30.09,0.75,88.15,1300.4,31755.9,evergreen_forest,-6.890000000000001
30.33,0.34,87.57,895.4,8436.4,plantation_rubber_tea_spices,-5.899999999999999
30.17,0.47,87.29,1204.7,27445.0,evergreen_forest,-6.32
30.11,0.6,87.9,884.3,22472.5,plantation_rubber_tea_spices,-6.32
30.07,0.85,88.48,1385.2,33900.6,evergreen_forest,-4.949999999999999
30.33,0.24,87.06,946.4,5643.6,plantation_rubber_tea_spices,-6.989999999999998
31.25,0.02,90.42,1557.2,29540.6,evergreen_forest,-7.350000000000001
31.28,0.01,90.48,1427.8,24865.8,evergreen_forest,-7.27
31.02,0.19,90.11,1884.2,49583.4,evergreen_forest,-8.489999999999998
31.03,0.14,89.96,1220.3,26088.5,evergreen_forest,-6.880000000000003
31.24,0.03,90.38,1432.1,22708.9,evergreen_forest,-6.169999999999998
29.21,2.46,92.16,951.2,34828.6,plantation_rubber_tea_spices,-6.010000000000002
28.97,2.3,92.58,877.6,33105.8,plantation_rubber_tea_spices,-5.369999999999997
29.63,0.47,90.19,688.5,20636.6,plantation_rubber_tea_spices,-5.919999999999998
29.77,0.13,89.62,750.7,21967.3,plantation_rubber_tea_spices,-6.489999999999998
28.62,4.85,96.32,1010.0,38454.1,plantation_rubber_tea_spices,-4.670000000000002
29.06,2.94,92.67,1305.1,51304.9,evergreen_forest,-6.649999999999999
28.8,3.27,93.94,1277.5,52848.6,evergreen_forest,-7.32
28.81,3.19,93.8,1066.8,41253.5,plantation_rubber_tea_spices,-6.079999999999998
30.22,0.09,88.66,175.7,27246.3,mixed_agroforestry,-4.239999999999998
30.48,0.08,87.71,175.1,16149.2,mixed_agroforestry,-5.100000000000001
30.27,0.2,88.34,163.5,1360.9,mixed_agroforestry,-4.43
30.45,0.09,87.89,240.1,20016.1,mixed_agroforestry,-4.649999999999999
29.89,0.21,90.7,288.7,23950.8,mixed_agroforestry,-3.4400000000000013
29.5,0.35,93.23,352.5,19497.4,plantation_rubber_tea_spices,-3.8999999999999986
30.26,0.2,88.37,138.1,6743.7,mixed_agroforestry,-4.530000000000001
29.01,0.7,93.83,588.9,13996.2,plantation_rubber_tea_spices,-5.550000000000001
28.91,0.53,93.38,548.6,6048.6,plantation_rubber_tea_spices,-6.07
28.71,0.57,91.32,535.8,10581.8,plantation_rubber_tea_spices,-4.530000000000001
28.39,0.34,87.52,646.6,12551.3,plantation_rubber_tea_spices,-5.219999999999999
29.13,0.48,95.48,537.4,8098.1,plantation_rubber_tea_spices,-5.919999999999998
28.16,0.36,85.65,798.6,22450.1,plantation_rubber_tea_spices,-6.149999999999999
28.24,0.55,88.26,739.7,21622.1,plantation_rubber_tea_spices,-6.299999999999997
28.56,0.79,88.3,842.4,23767.0,plantation_rubber_tea_spices,-6.719999999999999
28.2,0.25,85.83,766.8,20906.3,plantation_rubber_tea_spices,-5.25
28.24,0.28,85.89,749.4,19370.7,plantation_rubber_tea_spices,-4.84
28.11,0.02,83.52,694.1,13258.0,plantation_rubber_tea_spices,-4.140000000000001
29.02,0.67,94.45,571.8,12437.0,plantation_rubber_tea_spices,-5.379999999999999
28.68,0.94,89.36,820.4,22861.7,plantation_rubber_tea_spices,-6.530000000000001
27.89,2.41,96.49,1060.9,28261.5,plantation_rubber_tea_spices,-6.0
28.12,2.15,95.61,458.0,25366.2,plantation_rubber_tea_spices,-5.630000000000003
28.23,2.01,95.54,1256.9,20852.6,evergreen_forest,-6.050000000000001
28.01,1.91,95.08,579.5,27079.2,plantation_rubber_tea_spices,-6.360000000000003
19.55,0.87,90.08,2234.1,34202.4,evergreen_forest,1.2699999999999996
20.41,0.72,90.03,1910.4,39866.6,evergreen_forest,1.7600000000000016
18.6,0.07,89.14,2037.1,27757.2,evergreen_forest,3.549999999999997
30.16,0.14,89.62,539.4,24074.4,plantation_rubber_tea_spices,-5.32
29.1,1.04,93.73,489.2,33715.0,plantation_rubber_tea_spices,-4.650000000000002
29.75,0.49,91.17,456.3,31639.7,plantation_rubber_tea_spices,-5.969999999999999
29.08,1.0,94.07,503.4,35772.7,plantation_rubber_tea_spices,-4.919999999999998
28.95,0.23,93.29,1358.2,24271.4,evergreen_forest,-5.919999999999998
27.99,2.33,95.17,1419.7,13626.0,evergreen_forest,-3.8999999999999986
28.24,1.99,94.86,1428.6,12880.4,evergreen_forest,-5.16
23.65,6.25,96.7,1780.3,20398.0,evergreen_forest,-1.7399999999999984
21.38,3.48,93.3,2032.8,16293.7,evergreen_forest,0.8599999999999994
22.85,7.2,96.92,2260.1,28316.6,evergreen_forest,-2.460000000000001
23.07,8.08,97.69,2088.5,24453.2,evergreen_forest,-1.1900000000000013
29.82,0.0,89.56,288.9,12765.4,mixed_agroforestry,-5.280000000000001
29.84,0.0,91.79,235.7,13937.1,mixed_agroforestry,-4.379999999999999
29.87,0.0,90.38,301.3,9540.4,mixed_agroforestry,-5.25
29.75,0.0,92.19,156.7,11250.1,mixed_agroforestry,-4.949999999999999
29.83,0.0,90.57,290.5,11215.4,mixed_agroforestry,-4.699999999999999
29.78,0.0,91.55,126.7,11417.6,mixed_agroforestry,-4.27
30.55,0.0,87.04,414.2,12217.9,plantation_rubber_tea_spices,-4.27
29.93,0.0,90.73,344.1,9701.3,mixed_agroforestry,-4.210000000000001
30.08,0.25,89.7,334.6,24472.9,mixed_agroforestry,-4.419999999999998
29.01,0.0,89.69,607.0,16070.7,plantation_rubber_tea_spices,-4.270000000000003
29.75,0.0,87.52,133.7,29534.2,mixed_agroforestry,-3.2600000000000016
29.54,0.02,86.39,129.9,36513.0,mixed_agroforestry,-3.3099999999999987
29.76,0.0,86.98,243.1,19910.6,mixed_agroforestry,-5.150000000000002
28.71,0.61,90.79,208.6,10979.1,mixed_agroforestry,-4.710000000000001
28.72,0.59,90.76,202.3,9620.2,mixed_agroforestry,-3.4499999999999993
29.07,0.08,86.88,139.1,4468.1,mixed_agroforestry,-3.629999999999999
28.99,0.29,88.17,211.8,19443.2,mixed_agroforestry,-5.34
28.87,0.31,89.9,85.4,10060.3,mixed_agroforestry,-3.34
28.37,0.41,97.31,533.6,42588.1,plantation_rubber_tea_spices,-5.460000000000001
27.98,0.57,95.46,569.3,45570.8,plantation_rubber_tea_spices,-5.68
28.1,0.54,96.03,492.2,40324.3,plantation_rubber_tea_spices,-4.310000000000002
27.69,1.97,94.41,232.0,34351.4,mixed_agroforestry,-3.490000000000002
25.32,0.87,91.46,471.9,48468.5,plantation_rubber_tea_spices,-2.1099999999999994
23.21,0.03,87.75,574.4,61620.2,plantation_rubber_tea_spices,-1.0100000000000016
24.69,0.37,90.33,664.8,60922.4,plantation_rubber_tea_spices,-3.59
26.85,1.9,94.37,390.9,43600.3,plantation_rubber_tea_spices,-4.490000000000002
24.66,0.61,89.96,458.5,55850.7,plantation_rubber_tea_spices,-1.3599999999999994
24.7,0.42,89.78,805.9,80983.5,plantation_rubber_tea_spices,-3.289999999999999
28.1,0.7,91.42,149.3,38303.4,mixed_agroforestry,-4.25
28.59,0.3,90.15,102.4,41085.1,mixed_agroforestry,-3.1400000000000006
28.91,0.04,91.85,133.9,26892.7,mixed_agroforestry,-3.330000000000002
28.81,0.23,91.2,56.2,22651.4,mixed_agroforestry,-1.9899999999999984
28.84,0.19,91.6,143.4,17700.5,mixed_agroforestry,-3.8999999999999986
28.88,0.09,91.73,115.9,21778.8,mixed_agroforestry,-4.34
27.79,1.27,92.63,227.1,38332.8,mixed_agroforestry,-3.7300000000000004
28.37,0.26,88.29,112.7,46637.8,mixed_agroforestry,-3.3599999999999994
26.67,2.8,89.54,180.8,48227.2,mixed_agroforestry,-2.5400000000000027
27.6,1.15,87.51,183.5,51439.9,mixed_agroforestry,-3.030000000000001
28.31,0.09,86.86,91.9,43011.8,mixed_agroforestry,-2.139999999999997
26.47,6.22,92.45,60.2,25378.5,mixed_agroforestry,-0.379999999999999
27.51,4.01,90.99,9.4,21573.4,mixed_agroforestry,0.10999999999999943
28.46,1.7,89.97,14.6,27926.2,mixed_agroforestry,-1.75
28.48,1.07,89.72,5.7,31535.2,mixed_agroforestry,-0.9600000000000009
27.76,2.15,90.13,14.2,28012.1,mixed_agroforestry,-0.8500000000000014
28.46,2.05,90.05,1.5,39598.1,mixed_agroforestry,-0.8000000000000007
28.46,0.48,89.48,24.1,37515.9,mixed_agroforestry,-2.2699999999999996
28.06,1.11,89.75,1.5,32411.1,mixed_agroforestry,0.030000000000001137
23.76,12.95,96.28,93.1,23902.6,mixed_agroforestry,0.9899999999999984
27.02,5.24,91.29,15.0,20764.6,mixed_agroforestry,-2.120000000000001
22.98,18.04,97.92,42.1,15841.9,mixed_agroforestry,2.169999999999998
22.85,11.62,96.92,78.6,20909.4,mixed_agroforestry,1.2199999999999989
23.68,5.32,91.68,61.0,16569.3,mixed_agroforestry,1.6799999999999997
23.06,11.19,96.43,87.9,26359.2,mixed_agroforestry,1.5199999999999996
23.41,14.8,96.77,43.3,18477.1,mixed_agroforestry,0.3099999999999987
22.92,11.88,96.76,75.5,19824.1,mixed_agroforestry,1.7299999999999969
23.95,4.1,90.11,40.3,28259.0,mixed_agroforestry,1.8500000000000014
24.46,4.39,89.43,7.1,13190.3,mixed_agroforestry,2.3999999999999986
22.89,5.09,95.8,263.8,47920.6,mixed_agroforestry,0.629999999999999
22.56,7.18,96.84,123.7,29165.1,mixed_agroforestry,1.7800000000000011
23.41,6.97,93.37,81.9,18191.4,mixed_agroforestry,-0.35999999999999943
23.49,5.31,94.74,207.5,46859.5,mixed_agroforestry,0.75
28.43,4.43,91.44,9.6,30373.0,mixed_agroforestry,0.3099999999999987
28.95,0.6,90.22,12.3,14445.9,mixed_agroforestry,0.05000000000000071
28.52,1.88,91.39,27.9,28214.9,mixed_agroforestry,0.39000000000000057
28.1,6.73,92.57,25.7,37091.1,mixed_agroforestry,0.13999999999999702
28.53,2.48,91.03,1.5,18918.8,mixed_agroforestry,0.7899999999999991
26.63,19.54,95.55,9.4,29436.5,mixed_agroforestry,-1.879999999999999
26.33,17.47,94.59,7.6,34016.1,mixed_agroforestry,-2.039999999999999
26.45,16.41,94.27,12.6,34694.1,mixed_agroforestry,-0.23999999999999844
26.32,20.78,95.81,5.8,45839.5,mixed_agroforestry,-2.469999999999999
27.92,1.13,93.25,14.2,25223.4,mixed_agroforestry,-1.0300000000000011
27.82,0.8,92.8,1.5,28457.0,mixed_agroforestry,0.16999999999999815
27.92,0.69,93.4,1.5,16520.4,mixed_agroforestry,-0.9500000000000028
27.95,0.72,93.53,1.5,14929.2,mixed_agroforestry,0.5899999999999999
28.45,1.35,95.71,20.6,7096.8,coastal_urban,0.16000000000000014
28.47,1.43,95.8,4.4,8381.9,mixed_agroforestry,0.2900000000000027
34.82,2.16,73.87,1300.4,31755.9,evergreen_forest,-7.190000000000001
34.9,2.24,73.47,895.4,8436.4,plantation_rubber_tea_spices,-6.669999999999998
34.77,2.54,74.08,1204.7,27445.0,evergreen_forest,-6.100000000000001
34.83,2.18,73.48,884.3,22472.5,plantation_rubber_tea_spices,-6.93
34.85,2.01,73.77,1385.2,33900.6,evergreen_forest,-5.760000000000002
34.83,2.52,73.8,946.4,5643.6,plantation_rubber_tea_spices,-7.399999999999999
35.77,0.09,70.59,1557.2,29540.6,evergreen_forest,-7.840000000000003
35.79,0.04,70.52,1427.8,24865.8,evergreen_forest,-7.52
35.6,0.42,71.11,1884.2,49583.4,evergreen_forest,-8.75
35.59,0.49,71.15,1220.3,26088.5,evergreen_forest,-6.2500000000000036
35.76,0.12,70.63,1432.1,22708.9,evergreen_forest,-6.609999999999999
34.92,0.45,73.2,951.2,34828.6,plantation_rubber_tea_spices,-6.16
35.04,0.0,72.65,877.6,33105.8,plantation_rubber_tea_spices,-6.0
35.17,0.0,66.93,688.5,20636.6,plantation_rubber_tea_spices,-5.860000000000003
35.19,0.0,65.76,750.7,21967.3,plantation_rubber_tea_spices,-6.159999999999997
34.82,0.0,77.72,1010.0,38454.1,plantation_rubber_tea_spices,-4.780000000000001
34.87,0.51,74.73,1305.1,51304.9,evergreen_forest,-5.989999999999998
34.96,0.0,74.73,1277.5,52848.6,evergreen_forest,-6.539999999999999
34.96,0.0,74.56,1066.8,41253.5,plantation_rubber_tea_spices,-6.109999999999999
35.31,0.0,70.89,175.7,27246.3,mixed_agroforestry,-4.150000000000002
35.28,0.0,71.05,175.1,16149.2,mixed_agroforestry,-4.880000000000003
35.28,0.0,71.05,163.5,1360.9,mixed_agroforestry,-4.620000000000001
35.29,0.0,71.07,240.1,20016.1,mixed_agroforestry,-5.189999999999998
35.36,0.0,71.03,288.7,23950.8,mixed_agroforestry,-4.309999999999999
35.43,0.0,71.13,352.5,19497.4,plantation_rubber_tea_spices,-5.309999999999999
35.28,0.0,71.05,138.1,6743.7,mixed_agroforestry,-4.970000000000002
35.37,0.0,71.47,588.9,13996.2,plantation_rubber_tea_spices,-5.619999999999997
35.39,0.0,71.69,548.6,6048.6,plantation_rubber_tea_spices,-6.359999999999999
35.28,0.0,71.67,535.8,10581.8,plantation_rubber_tea_spices,-4.84
35.15,0.0,72.04,646.6,12551.3,plantation_rubber_tea_spices,-4.939999999999998
35.49,0.0,71.48,537.4,8098.1,plantation_rubber_tea_spices,-5.970000000000002
35.06,0.0,72.41,798.6,22450.1,plantation_rubber_tea_spices,-5.860000000000003
35.09,0.0,71.58,739.7,21622.1,plantation_rubber_tea_spices,-5.490000000000002
35.11,0.0,72.24,842.4,23767.0,plantation_rubber_tea_spices,-6.699999999999999
35.07,0.0,72.08,766.8,20906.3,plantation_rubber_tea_spices,-5.390000000000001
35.08,0.0,72.16,749.4,19370.7,plantation_rubber_tea_spices,-5.329999999999998
35.03,0.0,72.49,694.1,13258.0,plantation_rubber_tea_spices,-4.620000000000001
35.41,0.0,71.55,571.8,12437.0,plantation_rubber_tea_spices,-6.209999999999997
35.13,0.0,72.06,820.4,22861.7,plantation_rubber_tea_spices,-5.310000000000002
34.99,0.0,69.16,1060.9,28261.5,plantation_rubber_tea_spices,-5.650000000000002
35.0,0.0,69.17,458.0,25366.2,plantation_rubber_tea_spices,-4.789999999999999
34.64,0.0,68.6,1256.9,20852.6,evergreen_forest,-5.190000000000001
35.05,0.0,69.85,579.5,27079.2,plantation_rubber_tea_spices,-5.389999999999997
26.41,7.86,80.9,2234.1,34202.4,evergreen_forest,2.0199999999999996
27.1,7.28,79.94,1910.4,39866.6,evergreen_forest,1.6099999999999994
25.56,9.16,82.75,2037.1,27757.2,evergreen_forest,3.5100000000000016
35.14,0.0,68.95,539.4,24074.4,plantation_rubber_tea_spices,-4.859999999999999
35.04,0.0,68.7,489.2,33715.0,plantation_rubber_tea_spices,-5.439999999999998
35.11,0.0,69.02,456.3,31639.7,plantation_rubber_tea_spices,-5.77
35.01,0.0,68.47,503.4,35772.7,plantation_rubber_tea_spices,-5.9999999999999964
34.43,0.52,68.39,1358.2,24271.4,evergreen_forest,-4.969999999999999
34.18,0.0,68.62,1419.7,13626.0,evergreen_forest,-4.77
34.26,0.0,68.41,1428.6,12880.4,evergreen_forest,-6.409999999999997
30.36,0.98,71.34,1780.3,20398.0,evergreen_forest,-1.75
28.18,4.64,76.42,2032.8,16293.7,evergreen_forest,1.6600000000000001
29.61,1.02,71.72,2260.1,28316.6,evergreen_forest,-3.16
29.82,0.27,70.79,2088.5,24453.2,evergreen_forest,-1.5100000000000016
35.2,0.0,72.84,288.9,12765.4,mixed_agroforestry,-5.140000000000004
35.33,0.0,72.81,235.7,13937.1,mixed_agroforestry,-4.129999999999999
35.25,0.0,72.66,301.3,9540.4,mixed_agroforestry,-5.350000000000001
35.34,0.0,73.29,156.7,11250.1,mixed_agroforestry,-3.600000000000005
35.26,0.0,72.85,290.5,11215.4,mixed_agroforestry,-5.089999999999996
35.3,0.0,73.11,126.7,11417.6,mixed_agroforestry,-3.669999999999998
35.25,0.0,70.2,414.2,12217.9,plantation_rubber_tea_spices,-5.32
35.29,0.0,72.41,344.1,9701.3,mixed_agroforestry,-4.759999999999998
35.23,0.0,70.32,334.6,24472.9,mixed_agroforestry,-4.959999999999997
34.17,0.96,70.89,607.0,16070.7,plantation_rubber_tea_spices,-5.310000000000002
35.09,0.0,73.26,133.7,29534.2,mixed_agroforestry,-3.9200000000000017
34.98,0.0,73.06,129.9,36513.0,mixed_agroforestry,-3.2399999999999984
35.06,0.0,73.24,243.1,19910.6,mixed_agroforestry,-5.600000000000001
34.79,2.86,72.6,208.6,10979.1,mixed_agroforestry,-5.169999999999998
34.76,2.81,72.56,202.3,9620.2,mixed_agroforestry,-3.759999999999998
34.95,0.37,72.7,139.1,4468.1,mixed_agroforestry,-3.030000000000001
34.96,1.25,72.76,211.8,19443.2,mixed_agroforestry,-5.220000000000002
34.68,1.5,72.15,85.4,10060.3,mixed_agroforestry,-3.219999999999999
34.93,0.05,69.82,533.6,42588.1,plantation_rubber_tea_spices,-5.539999999999999
34.54,1.39,70.71,569.3,45570.8,plantation_rubber_tea_spices,-5.649999999999999
34.66,1.1,70.49,492.2,40324.3,plantation_rubber_tea_spices,-4.489999999999995
34.41,10.13,75.05,232.0,34351.4,mixed_agroforestry,-3.0699999999999967
32.02,4.24,71.89,471.9,48468.5,plantation_rubber_tea_spices,-1.7500000000000036
29.78,0.12,70.16,574.4,61620.2,plantation_rubber_tea_spices,-1.1600000000000001
31.29,1.53,70.72,664.8,60922.4,plantation_rubber_tea_spices,-2.9299999999999997
33.8,9.55,74.15,390.9,43600.3,plantation_rubber_tea_spices,-5.149999999999999
31.31,3.08,71.89,458.5,55850.7,plantation_rubber_tea_spices,-1.8200000000000003
31.27,2.04,71.63,805.9,80983.5,plantation_rubber_tea_spices,-2.9800000000000004
33.94,3.92,74.12,149.3,38303.4,mixed_agroforestry,-4.869999999999997
33.97,2.23,75.52,102.4,41085.1,mixed_agroforestry,-3.4499999999999993
34.19,0.24,70.71,133.9,26892.7,mixed_agroforestry,-3.679999999999996
34.29,1.25,71.87,56.2,22651.4,mixed_agroforestry,-2.84
34.26,0.99,71.34,143.4,17700.5,mixed_agroforestry,-4.159999999999997
34.21,0.48,70.96,115.9,21778.8,mixed_agroforestry,-4.699999999999999
34.05,6.69,74.58,227.1,38332.8,mixed_agroforestry,-4.149999999999999
33.76,2.43,78.29,112.7,46637.8,mixed_agroforestry,-3.3399999999999963
32.07,2.94,81.69,180.8,48227.2,mixed_agroforestry,-3.16
32.97,1.99,80.52,183.5,51439.9,mixed_agroforestry,-3.1499999999999986
33.58,1.86,79.96,91.9,43011.8,mixed_agroforestry,-1.9099999999999966
31.53,4.53,84.02,60.2,25378.5,mixed_agroforestry,-2.1099999999999994
32.24,4.47,82.63,9.4,21573.4,mixed_agroforestry,-0.7700000000000031
32.85,2.86,83.2,14.6,27926.2,mixed_agroforestry,-2.020000000000003
33.3,0.17,67.54,5.7,31535.2,mixed_agroforestry,-0.9599999999999937
32.59,2.95,75.43,14.2,28012.1,mixed_agroforestry,-1.8300000000000018
33.35,0.51,69.16,1.5,39598.1,mixed_agroforestry,-0.5600000000000023
33.24,0.26,67.44,24.1,37515.9,mixed_agroforestry,-2.2500000000000036
32.89,1.55,70.62,1.5,32411.1,mixed_agroforestry,-0.45000000000000284
